LOCATION_CODE,MAT_CODE,PRODUCT_SUBTYPE,TRADE_PRODUCT_BRAND,TRADE_PRODUCT_MODEL,COLOR,PRODUCT_NAME,REQ_DATE,LUNCH_DATE,START_DATE,END_DATE,sum_lambda,SALE_AMT
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2019-12-09,2019-09-30,2019-12-10,2019-12-16,0.0433,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2019-12-16,2019-09-30,2019-12-17,2019-12-23,0.0011,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2019-12-19,2019-09-30,2019-12-20,2019-12-29,0.0946,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2019-12-30,2019-09-30,2019-12-31,2020-01-06,0.0976,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-02,2019-09-30,2020-01-03,2020-01-12,0.0029,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-13,2019-09-30,2020-01-14,2020-01-20,0.1676,1
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-16,2019-09-30,2020-01-17,2020-01-26,0.2792,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-20,2019-09-30,2020-01-21,2020-01-27,0.2197,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-23,2019-09-30,2020-01-24,2020-02-02,0.3658,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-27,2019-09-30,2020-01-28,2020-02-03,0.2879,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-01-30,2019-09-30,2020-01-31,2020-02-09,0.5518,0
1101,NEW0APP7128-SV01I,HANDSET,APPLE,IPAD7WF128,SILVER,IPAD 7th 128GB WIFI,2020-02-03,2019-09-30,2020-02-04,2020-02-10,0.3772,0
1101,NEW0APXM256-GD01,HANDSET,APPLE,IPHONEXSM256,GOLD,IPHONE XSM 256GB,2020-01-09,2018-10-19,2020-01-10,2020-01-19,1e-4,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.0184,1
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0253,1
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-09,2018-10-19,2019-12-10,2019-12-16,0.0175,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.0332,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-19,2018-10-19,2019-12-20,2019-12-29,0.0229,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.0158,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.0218,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-06,2018-10-19,2020-01-07,2020-01-13,0.0397,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-09,2018-10-19,2020-01-10,2020-01-19,0.0197,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.0147,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.0188,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.048,0
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.06609999999999999,1
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.045700000000000005,1
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.017,3
1101,NEW0APXM256-SG01,HANDSET,APPLE,IPHONEXSM256,SPACE GREY,IPHONE XSM 256GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0118,2
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.0166,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0229,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.0217,1
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.015,1
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.0286,2
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.0188,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-06,2018-10-19,2020-01-07,2020-01-13,0.013,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-09,2018-10-19,2020-01-10,2020-01-19,0.0179,1
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.0133,1
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.0458,1
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.0435,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.0154,0
1101,NEW0APXM256-SV01,HANDSET,APPLE,IPHONEXSM256,SILVER,IPHONE XSM 256GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0106,0
1101,NEW0APXM512-SG01,HANDSET,APPLE,IPHONEXSM512,SPACE GREY,IPHONE XSM 512GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,5e-4,0
1101,NEW0APXM512-SG01,HANDSET,APPLE,IPHONEXSM512,SPACE GREY,IPHONE XSM 512GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,6e-4,1
1101,NEW0APXM512-SG01,HANDSET,APPLE,IPHONEXSM512,SPACE GREY,IPHONE XSM 512GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.0106,1
1101,NEW0APXM512-SG01,HANDSET,APPLE,IPHONEXSM512,SPACE GREY,IPHONE XSM 512GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.0146,1
1101,NEW0APXM512-SG01,HANDSET,APPLE,IPHONEXSM512,SPACE GREY,IPHONE XSM 512GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0101,0
1101,NEW0APXM512-SV01,HANDSET,APPLE,IPHONEXSM512,SILVER,IPHONE XSM 512GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.0075,1
1101,NEW0APXM512-SV01,HANDSET,APPLE,IPHONEXSM512,SILVER,IPHONE XSM 512GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.0102,0
1101,NEW0APXM512-SV01,HANDSET,APPLE,IPHONEXSM512,SILVER,IPHONE XSM 512GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0067,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.5645,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.9779,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-09,2018-10-19,2019-12-10,2019-12-16,0.5538,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.7802,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.0115,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-19,2018-10-19,2019-12-20,2019-12-29,0.7814,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.644,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.17250000000000001,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2019-12-30,2018-10-19,2019-12-31,2020-01-06,0.6316999999999999,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.7516999999999999,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-06,2018-10-19,2020-01-07,2020-01-13,0.6197,0
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-09,2018-10-19,2020-01-10,2020-01-19,0.7222,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.1049,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.8562000000000001,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.5962000000000001,1
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.84,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.5848,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.9661,2
1101,NEW0APXR128-BK01,HANDSET,APPLE,IPHONEXR128,BLACK,IPHONE XR 128GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.6828,0
1101,NEW0APXR128-CR01,HANDSET,APPLE,IPHONEXR128,CORAL,IPHONE XR 128GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0186,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.3396,2
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0998,1
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-09,2018-10-19,2019-12-10,2019-12-16,0.3331,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.33349999999999996,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-19,2018-10-19,2019-12-20,2019-12-29,0.0096,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.3205,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.4515,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2019-12-30,2018-10-19,2019-12-31,2020-01-06,0.3144,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.4522,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-06,2018-10-19,2020-01-07,2020-01-13,0.3084,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.42869999999999997,1
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.0889,1
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.3587,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.5053,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.35190000000000005,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.0856,0
1101,NEW0APXR128-RD01,HANDSET,APPLE,IPHONEXR128,RED,IPHONE XR 128GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.40469999999999995,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.4278,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.6152,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-09,2018-10-19,2019-12-10,2019-12-16,0.4196,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.5912,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.4116,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-19,2018-10-19,2019-12-20,2019-12-29,0.5798,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.4038,2
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.6875,4
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2019-12-30,2018-10-19,2019-12-31,2020-01-06,0.487,2
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.558,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-06,2018-10-19,2020-01-07,2020-01-13,0.3885,2
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.0795,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.6486000000000001,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.5296000000000001,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.1098,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.3666,0
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.1079,1
1101,NEW0APXR128-WH01,HANDSET,APPLE,IPHONEXR128,WHITE,IPHONE XR 128GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.4349,1
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0768,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.0735,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-16,2018-10-19,2019-12-17,2019-12-23,0.0584,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-19,2018-10-19,2019-12-20,2019-12-29,0.0704,1
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-23,2018-10-19,2019-12-24,2019-12-30,0.0486,1
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.0672,1
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2019-12-30,2018-10-19,2019-12-31,2020-01-06,0.0465,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.0642,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-09,2018-10-19,2020-01-10,2020-01-19,0.0615,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.0063,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.1176,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.2606,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.1803,0
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.0537,1
1101,NEW0APXS256-GD01,HANDSET,APPLE,IPHONEXS256,GOLD,IPHONE XS 256GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.21509999999999999,1
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2019-12-02,2018-10-19,2019-12-03,2019-12-09,0.0098,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2019-12-05,2018-10-19,2019-12-06,2019-12-15,0.0135,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2019-12-09,2018-10-19,2019-12-10,2019-12-16,0.0093,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.013,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.0332,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.001,0
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.044,1
1101,NEW0APXS256-SG01,HANDSET,APPLE,IPHONEXS256,SPACE GREY,IPHONE XS 256GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0369,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2019-12-12,2018-10-19,2019-12-13,2019-12-22,0.038,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2019-12-26,2018-10-19,2019-12-27,2020-01-05,0.0346,0
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-01-02,2018-10-19,2020-01-03,2020-01-12,0.0332,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-01-13,2018-10-19,2020-01-14,2020-01-20,0.0033,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-01-16,2018-10-19,2020-01-17,2020-01-26,0.0304,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-01-27,2018-10-19,2020-01-28,2020-02-03,0.093,0
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.0277,1
1101,NEW0APXS256-SV01,HANDSET,APPLE,IPHONEXS256,SILVER,IPHONE XS 256GB,2020-02-03,2018-10-19,2020-02-04,2020-02-10,0.0192,1
1101,NEW0APXS512-GD01,HANDSET,APPLE,IPHONEXS512,GOLD,IPHONE XS 512GB,2020-01-20,2018-10-19,2020-01-21,2020-01-27,0.0114,1
1101,NEW0APXS512-GD01,HANDSET,APPLE,IPHONEXS512,GOLD,IPHONE XS 512GB,2020-01-23,2018-10-19,2020-01-24,2020-02-02,0.0157,1
1101,NEW0APXS512-GD01,HANDSET,APPLE,IPHONEXS512,GOLD,IPHONE XS 512GB,2020-01-30,2018-10-19,2020-01-31,2020-02-09,0.015,0
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-02,2019-11-12,2019-12-03,2019-12-09,0.10780000000000001,1
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-09,2019-11-12,2019-12-10,2019-12-16,0.1278,0
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-12,2019-11-12,2019-12-13,2019-12-22,0.2654,0
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-16,2019-11-12,2019-12-17,2019-12-23,0.1511,0
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-19,2019-11-12,2019-12-20,2019-12-29,0.2397,0
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-23,2019-11-12,2019-12-24,2019-12-30,0.2245,1
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-26,2019-11-12,2019-12-27,2020-01-05,0.2841,3
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2019-12-30,2019-11-12,2019-12-31,2020-01-06,0.2122,2
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2020-01-02,2019-11-12,2020-01-03,2020-01-12,0.3375,2
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2020-01-06,2019-11-12,2020-01-07,2020-01-13,0.2522,1
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2020-01-09,2019-11-12,2020-01-10,2020-01-19,0.5254,1
1101,NEW0ASROG25-BK01,HANDSET,ASUS,ZS660ROG2-512,BLACK,ZS660KL ROG II 512G,2020-01-13,2019-11-12,2020-01-14,2020-01-20,0.0933,0
1101,NEW0HW00P30-AU01,HANDSET,HUAWEI,P30,AURORA,P30,2019-12-02,2019-03-25,2019-12-03,2019-12-09,0.2343,0
1101,NEW0HW00P30-AU01,HANDSET,HUAWEI,P30,AURORA,P30,2019-12-05,2019-03-25,2019-12-06,2019-12-15,0.3403,1
1101,NEW0HW00P30-AU01,HANDSET,HUAWEI,P30,AURORA,P30,2019-12-09,2019-03-25,2019-12-10,2019-12-16,0.0892,1
